USER,TS ,X,Y
9998,11:57:36,43,72
9994,11:35:15,41,24
9993,11:47:47,100,99
9992,11:47:21,31,71
9994,10:48:31,3,16
9997,10:54:25,24,59
9994,11:54:31,83,99
9993,10:52:40,68,24
9999,10:59:27,30,43
9996,11:46:21,21,56
9998,11:34:20,76,57
9996,11:42:59,1,12
9995,10:58:41,99,39
9995,11:48:39,2,76
9999,11:51:26,26,46
9989,10:45:38,11,81
9991,10:53:56,15,73
9991,10:30:34,31,42
9994,10:51:54,1,38
9996,11:35:27,62,8
9991,10:41:29,2,40
9991,10:33:12,54,12
9991,11:45:21,89,15
9997,11:45:36,76,35
9996,11:42:33,32,75
9997,10:35:12,12,7
9990,11:58:22,59,31
9994,11:32:10,42,16
9992,11:44:59,50,54
9995,10:51:49,50,37
9991,11:59:12,84,47
9990,10:52:56,33,98
9996,11:44:14,84,89
9999,11:33:20,98,54
9993,11:44:35,94,59
9998,10:44:44,97,6
9996,11:50:17,69,28
9998,10:39:58,48,61
9994,11:58:35,78,11
9992,10:54:30,88,91
9993,11:52:48,22,33
9992,11:50:58,90,20
9991,11:39:58,49,31
9991,11:47:58,37,3
9994,10:59:16,47,44
9992,11:54:41,93,37
9999,11:32:10,54,52
9995,10:56:21,97,3
9997,11:39:36,0,96
9994,11:54:56,27,27
9996,11:41:22,57,94
9991,10:35:58,79,12
9991,11:44:39,6,0
9998,11:40:50,88,18
9990,11:40:41,89,33
9998,11:34:41,74,14
9992,10:47:18,39,85
9990,11:44:50,56,99
9990,11:48:57,24,68
9993,11:54:55,49,36
9998,10:45:34,84,7
9993,10:30:45,79,35
9999,10:44:54,83,83
9992,10:49:46,33,73
9993,10:56:24,55,12
9989,11:46:17,53,37
9994,10:36:30,1,23
9999,10:30:30,70,49
9990,10:35:10,100,99
9991,11:35:37,59,9
9996,10:30:53,61,68
9994,10:38:52,7,98
9998,11:38:14,31,45
9997,11:34:43,92,68
9999,11:35:43,15,18
9994,10:52:19,55,81
9998,11:30:25,35,3
9996,11:48:28,31,82
9990,10:56:20,15,59
9996,11:41:46,57,51
9991,10:38:45,26,62
9992,11:31:40,100,38
9997,11:35:51,3,9
9993,11:55:51,16,94
9995,11:54:45,94,81
9993,10:39:32,84,76
9998,10:36:10,97,29
9992,11:39:37,60,51
9989,10:33:14,17,98
9994,11:42:40,11,55
9999,11:54:12,58,92
9997,11:52:54,32,92
9991,10:48:19,16,56
9990,10:54:57,17,61
9999,11:47:31,34,42
9994,11:47:45,16,78
9990,11:33:36,88,58
9991,11:49:27,3,89
9991,11:41:30,71,82
9992,11:35:21,50,2
9992,10:55:27,2,37
9992,11:57:47,36,66
9993,11:51:35,13,34
9995,11:59:31,83,22
9999,11:47:51,78,71
9998,11:39:54,92,71
9993,10:45:51,36,22
9995,11:54:10,15,66
9989,11:54:53,77,73
9989,10:43:31,92,91
9998,11:46:51,30,88
9996,10:38:30,11,25
9991,10:36:23,39,67
9992,10:44:48,67,57
9995,10:54:56,37,93
9995,10:35:43,2,99
9998,11:56:46,8,7
9991,11:42:28,32,41
9991,10:58:19,42,58
9992,10:30:51,51,38
9995,10:33:35,2,76
9997,10:54:59,67,45
9993,10:46:21,49,19
9996,11:34:41,82,28
9993,10:51:21,31,66
9991,10:43:14,56,65
9994,10:34:24,84,46
9994,11:32:25,9,6
9995,10:57:51,54,71
9999,10:45:58,40,6
9992,10:45:30,33,5
9996,11:37:42,56,63
9992,11:39:11,12,73
9996,10:46:32,22,48
9999,11:41:17,11,65
9991,11:40:43,59,98
9999,10:34:13,24,66
9997,10:59:28,10,85
9990,10:36:12,51,17
9992,11:42:19,83,87
9993,11:31:20,94,52
9993,11:35:16,69,51
9995,10:34:15,17,62
9989,11:49:25,82,1
9998,10:37:16,50,55
9994,11:31:47,23,67
9997,10:58:40,48,38
9998,11:43:53,89,58
9997,11:50:36,75,44
9994,11:47:32,49,73
9993,11:31:50,61,59
9998,11:44:43,72,90
9989,11:30:41,45,55
9990,11:58:16,61,2
9990,10:45:24,98,7
9991,10:53:28,0,44
9990,10:35:32,66,25
9994,11:54:26,94,91
9998,10:35:53,21,10
9995,10:40:49,21,54
9996,11:41:22,76,57
9996,11:42:11,64,22
9998,10:35:40,17,10
9991,11:30:30,95,64
9994,10:36:24,36,10
9990,10:58:21,26,44
9992,11:54:46,69,38
9989,10:34:25,52,23
9994,11:32:55,50,45
9990,10:32:32,42,90
9992,11:57:56,53,100
9996,11:45:42,84,100
9998,10:58:17,8,62
9999,10:49:16,31,82
9995,10:53:56,67,0
9991,11:58:46,15,32
9992,11:52:27,38,83
9992,10:34:22,88,37
9992,10:56:45,54,20
9994,10:41:15,94,85
9996,10:49:55,54,69
9998,10:40:27,4,82
9989,11:42:36,89,81
9992,10:52:51,39,41
9991,11:58:31,93,26
9996,10:57:22,80,25
9998,11:43:15,43,19
9993,10:50:26,28,66
9997,10:47:58,60,87
9999,10:32:15,8,7
9999,11:56:54,13,46
9994,10:39:37,20,49
9990,11:36:15,36,22
9989,11:46:20,75,11
9992,11:31:52,35,91
9989,11:49:14,71,11
9990,10:33:37,69,6
9996,10:35:41,54,77
9992,10:41:47,8,29
9996,10:50:46,83,80
9993,11:47:12,40,32
9993,11:58:43,25,16
9999,10:59:28,41,22
9989,11:41:31,83,98
9990,10:38:53,29,20
9996,10:59:49,83,11
9991,11:50:12,32,71
9997,11:34:46,24,21
9990,11:59:55,98,51
9996,11:48:21,30,13
9998,11:41:41,62,52
9993,11:41:49,55,13
9993,10:59:49,3,69
9995,11:53:15,51,47
9996,11:53:40,86,18
9990,11:40:17,42,40
9999,10:33:30,60,61
9999,11:55:47,31,75
9991,11:36:11,24,11
9995,10:52:44,37,71
9990,10:45:51,34,2
9993,10:53:36,70,24
9999,11:48:49,46,84
9992,11:43:21,14,87
9991,10:36:44,23,83
9993,11:40:29,33,83
9994,10:38:38,86,31
9992,11:59:57,1,34
9996,10:33:56,42,87
9995,10:38:32,61,33
9991,10:33:15,95,2
9993,11:51:18,59,77
9989,10:55:41,0,30
9992,11:45:30,24,99
9992,10:45:21,70,77
9994,10:51:13,13,5
9990,10:53:20,66,20
9993,10:53:17,11,8
9990,11:43:51,38,9
9990,11:32:37,17,72
9989,10:49:18,81,47
9990,10:56:15,24,62
9997,10:52:26,6,11
9995,10:44:48,2,46
9992,10:43:31,19,63
9999,11:40:10,100,22
9998,11:55:27,72,92
9990,10:47:42,88,39
9998,10:42:36,39,79
9998,11:56:14,86,1
9997,11:37:53,86,8
9991,10:47:43,66,54
9994,10:30:25,80,53
9989,11:58:52,4,34
9998,11:32:18,83,80
9994,11:40:33,80,20
9992,11:58:47,36,26
9996,10:46:10,49,43
9994,11:58:24,94,3
9998,10:30:10,52,55
9996,10:41:33,48,89
9994,11:36:24,59,40
9996,11:43:11,9,15
9995,11:42:58,60,75
9991,10:43:12,78,48
9989,10:37:51,66,73
9995,11:40:24,31,78
9998,11:37:22,73,8
9992,10:59:17,0,64
9989,11:30:44,51,11
9995,10:46:23,43,40
9996,10:38:11,73,56
9990,11:52:15,37,14
9993,11:47:13,36,56
9999,10:38:45,16,1
9989,11:50:16,20,14
9993,10:44:39,61,6
9993,11:59:13,19,52
9999,11:52:31,35,1
9991,10:57:28,85,80
9998,10:52:25,25,33
9999,10:33:28,69,41
9990,11:32:47,90,12
9996,10:35:42,4,70
9996,10:46:52,76,64
9991,11:42:49,42,60
9996,11:39:20,31,38
9997,11:33:12,54,89
9991,10:45:58,67,68
9992,10:45:23,31,58
9990,11:49:15,12,81
9992,10:50:42,52,63
9997,10:35:23,82,49
9990,10:51:51,22,47
9990,10:30:37,21,74
9996,11:46:25,60,72
9998,10:52:54,78,78
9998,10:42:47,70,9
9992,11:47:15,73,24
9992,11:51:22,48,76
9995,11:59:48,100,54
9996,11:51:21,61,62
9989,10:49:19,1,86
9991,10:48:20,63,18
9989,11:52:56,96,64
9993,10:39:29,34,47
9992,10:43:27,7,10
9994,10:56:49,44,28
9994,10:41:49,9,28
9998,11:48:36,58,51
9993,11:50:44,12,80
9996,10:59:54,10,1
9993,10:36:58,32,81
9998,11:57:14,88,65
9997,10:54:54,92,11
9991,11:55:18,10,64
9995,11:32:39,83,71
9990,10:53:21,0,52
9991,10:57:46,32,37
9999,11:56:58,45,47
9995,10:49:39,0,52
9997,11:35:55,18,78
9998,10:35:11,22,79
9992,11:55:57,18,7
9994,10:30:38,54,72
9997,10:50:33,98,13
9997,10:40:46,71,19
9991,11:35:19,63,24
9995,10:35:22,92,40
9991,10:58:59,39,10
9996,10:44:11,68,68
9999,10:39:17,55,83
9999,11:46:41,13,1
9989,11:50:56,9,7
9998,10:58:56,40,41
9994,10:34:33,32,82
9992,11:44:41,99,69
9994,10:36:13,72,68
9993,11:35:24,35,18
9993,10:51:41,65,18
9993,11:44:27,95,75
9991,11:41:12,78,7
9991,10:55:38,2,5
9999,11:36:42,90,63
9991,11:42:51,50,43
9992,11:55:45,1,84
9993,11:52:51,91,79
9991,10:40:51,5,93
9998,10:52:41,83,100
9995,10:34:51,53,3
9995,11:51:44,56,70
9991,10:46:55,39,83
9991,10:46:27,57,97
9997,11:47:42,48,31
9989,10:40:38,55,98
9990,11:57:47,8,55
9995,11:56:28,7,43
9991,11:41:38,65,60
9999,11:43:18,15,92
9996,10:55:50,54,18
9998,10:32:13,82,4
9993,10:55:34,26,0
9995,11:49:57,31,44
9993,11:52:56,96,52
9990,10:34:38,21,13
9999,10:30:52,61,21
9990,10:33:29,6,100
9997,10:33:35,95,73
9990,10:53:14,31,95
9992,11:38:52,31,60
9997,11:36:46,61,51
9993,11:59:47,81,84
9993,11:42:31,36,9
9995,10:50:27,38,48
9992,10:40:59,81,16
9991,11:46:46,73,100
9991,10:34:47,42,8
9992,11:35:41,85,5
9994,11:48:29,93,86
9990,11:58:57,12,49
9989,10:31:48,89,76
9991,11:59:52,56,28
9991,10:35:11,5,71
9996,11:47:41,53,2
9997,11:36:10,53,65
9990,10:52:51,19,5
9995,10:48:37,19,94
9997,10:55:54,84,38
9993,11:40:27,86,36
9993,10:51:34,31,29
9992,10:31:49,32,17
9989,10:37:50,48,81
9994,11:35:10,13,67
9996,10:37:47,95,37
9993,10:56:51,26,14
9994,11:47:54,73,86
9996,11:37:21,72,10
9993,11:30:47,30,94
9990,10:52:13,56,26
9994,11:52:26,24,30
9993,11:53:50,68,23
9998,10:55:22,21,65
9996,11:43:41,59,43
9996,11:46:12,71,15
9997,10:35:36,93,43
9997,11:51:55,27,63
9995,11:45:12,59,42
9989,11:53:38,10,91
9999,10:44:28,13,12
9994,10:40:45,87,53
9993,10:36:58,3,80
9994,10:49:37,40,66
9991,11:36:43,48,23
9999,10:32:25,33,61
9996,11:59:44,2,44
9997,10:33:47,15,96
9992,10:42:36,43,60
9997,11:47:31,25,62
9998,11:44:20,12,17
9998,11:34:12,85,97
9989,11:40:46,16,21
9990,10:32:10,54,56
9991,11:49:36,94,94
9997,10:37:41,68,92
9993,10:51:13,45,89
9994,11:59:49,62,8
9993,10:54:32,33,67
9992,11:43:26,23,8
9994,11:53:51,52,13
9998,11:59:22,56,100
9993,11:41:18,87,64
9994,10:47:58,14,14
9991,11:49:43,68,7
9991,10:58:16,80,84
9997,11:34:16,66,27
9998,11:58:10,86,34
9995,10:45:10,38,30
9998,11:30:37,8,69
9990,10:46:44,76,25
9990,10:38:53,94,7
9997,11:32:53,92,21
9995,10:31:51,57,67
9998,10:59:19,14,26
9989,10:54:59,90,41
9992,11:54:54,1,67
9996,10:38:16,19,14
9999,11:43:45,36,0
9996,11:53:42,27,73
9999,10:36:31,46,32
9996,10:52:45,18,12
9996,10:32:52,80,24
9997,11:44:22,52,11
9998,11:57:22,66,3
9994,11:36:29,11,15
9990,11:31:51,17,64
9991,11:46:17,55,10
9993,10:57:18,19,59
9990,10:57:44,92,32
9992,11:52:22,58,67
9993,11:41:20,90,68
9990,11:38:58,16,43
9992,10:45:45,56,80
9999,10:46:15,13,53
9993,11:38:37,25,51
9993,10:43:33,41,23
9989,11:33:16,79,2
9996,10:41:12,35,57
9992,10:54:53,83,85
9998,10:41:49,7,71
9996,11:41:44,22,45
9999,10:43:48,66,30
9990,11:57:39,56,59
9991,11:39:26,81,68
9999,11:33:28,84,75
9990,10:47:46,41,96
9989,11:59:40,23,16
9993,10:50:16,67,10
9996,11:55:35,3,90
9998,10:40:55,97,35
9997,11:55:38,63,44
9994,10:44:58,51,49
9993,11:48:32,100,19
9989,10:47:30,75,58
9997,11:42:43,22,85
9990,10:48:12,66,88
9998,10:51:11,84,53
9992,11:59:29,34,2
9995,10:30:27,14,64
9993,10:40:50,84,14
9995,11:44:17,83,95
9996,10:37:36,14,90
9999,11:46:43,42,58
9995,11:32:52,15,100
9995,10:55:23,35,84
9999,11:53:47,88,80
9991,11:30:46,42,10
9992,10:56:34,51,61
9997,11:34:22,79,71
9993,11:46:52,58,15
9993,11:47:33,41,86
9997,10:48:52,17,89
9997,10:59:21,76,59
9990,11:37:20,70,53
9991,10:34:27,37,97
9994,10:45:53,76,27
9992,11:32:51,0,55
9992,10:32:30,81,19
9990,10:54:45,31,50
9991,11:33:33,97,16
9991,10:46:27,82,76
9996,10:59:11,35,31
9999,11:45:46,60,81
9995,10:34:59,20,47
9990,11:41:56,43,45
9996,11:41:57,12,95
9989,10:51:50,83,28
9996,11:51:59,12,64
9991,10:50:50,7,5
9993,11:30:37,78,81
9998,10:43:38,39,88
9990,11:36:48,21,58
9991,10:52:55,90,63
9996,10:51:42,67,10
9994,11:41:19,58,76
9993,11:59:51,20,83
9995,11:55:50,68,36
9995,11:49:19,84,98
9997,10:52:55,0,18
9991,10:55:36,79,80
9996,10:50:49,8,55
9989,11:43:14,93,59
9999,10:54:12,50,45
9991,10:51:28,49,3
9996,10:56:48,49,73
9994,11:45:32,90,70
9991,11:32:56,10,71
9992,10:39:17,83,11
9994,11:34:49,92,48
9989,11:55:29,49,71
9992,11:49:51,84,83
9997,10:44:55,30,36
9998,10:37:50,35,76
9990,10:38:47,67,79
9997,10:30:39,8,97
9999,11:59:53,71,96
9997,10:31:25,19,4
9996,11:45:11,11,2
9991,10:34:14,96,49
9995,11:46:53,40,42
9990,10:35:54,51,88
9993,10:48:53,5,99
9991,11:40:20,39,59
9991,10:45:41,81,81
9999,10:33:57,38,60
9996,11:44:58,80,5
9996,11:32:13,84,68
9989,11:49:33,13,85
9990,10:38:39,89,27
9992,10:51:51,72,31
9997,11:34:23,77,62
9999,10:34:29,60,64
9997,11:49:58,3,48
9994,11:51:29,93,19
9999,10:43:21,59,39
9990,11:41:59,53,16
9999,11:57:12,40,55
9989,10:51:45,12,61
9992,10:48:19,58,28
9995,11:46:35,54,12
9993,10:33:35,25,20
9991,11:45:59,73,97
9997,10:34:15,8,33
9991,11:34:48,74,77
9998,11:50:13,56,79
9989,11:43:41,53,77
9995,11:34:25,1,13
9997,11:39:32,49,4
9995,11:52:42,37,94
9989,10:47:10,30,16
9998,11:39:16,76,85
9994,10:38:36,94,0
9992,11:48:33,69,45
9999,11:37:48,29,8
9994,10:38:16,100,95
9993,10:46:20,30,65
9990,10:52:10,87,3
9997,11:50:38,62,93
9992,11:46:58,50,95
9993,10:47:10,32,23
9993,11:54:52,84,68
9995,11:36:35,38,10
9991,10:59:50,79,3
9994,10:47:13,70,54
9989,11:54:20,76,59
9997,10:46:45,85,90
9996,11:37:52,38,87
9993,10:35:58,53,15
9991,11:35:16,79,5
9993,11:57:34,51,94
9998,11:35:40,44,4
9995,10:55:34,98,26
9991,10:31:52,31,64
9989,10:30:11,95,13
9993,10:32:24,67,25
9989,11:53:40,6,38
9990,10:30:23,94,25
9990,10:36:48,69,100
9990,11:31:52,51,84
9994,11:53:59,25,7
9993,11:47:51,28,51
9990,10:54:57,75,86
9996,10:38:17,56,53
9989,10:56:39,39,36
9991,10:43:48,86,63
9989,11:32:43,2,16
9995,11:36:14,84,99
9999,10:51:15,10,81
9991,11:45:51,33,74
9999,11:38:11,56,85
9996,11:57:10,90,38
9998,11:30:31,59,31
9995,11:53:41,98,88
9993,10:52:35,99,85
9990,11:36:14,5,31
9995,11:32:56,93,61
9996,11:33:40,31,44
9995,11:59:18,26,46
9993,11:51:43,36,62
9997,10:59:23,19,25
9996,10:32:22,14,71
9989,11:51:23,96,85
9996,11:39:44,79,25
9993,10:57:56,57,50
9992,11:52:21,14,39
9991,10:58:17,67,43
9989,10:58:22,16,24
9997,11:37:28,66,42
9989,11:52:52,76,84
9991,11:39:55,89,35
9996,11:49:35,22,58
9990,11:57:37,82,94
9997,10:33:14,99,39
9991,11:49:27,2,75
9989,11:35:22,86,14
9995,10:43:54,76,89
9995,10:44:46,35,59
9993,10:56:35,24,88
9989,11:49:49,14,63
9992,11:40:39,22,0
9996,11:35:42,21,8
9989,11:39:28,46,79
9996,11:32:56,95,88
9997,11:54:45,90,75
9993,10:49:25,22,86
9994,11:45:55,60,47
9999,10:56:37,54,78
9993,11:49:38,64,49
9991,10:46:37,54,37
9999,11:52:24,28,56
9995,10:48:54,37,77
9990,10:42:22,76,58
9998,11:51:33,29,96
9990,10:38:49,69,82
9989,11:54:48,36,76
9996,11:55:45,79,59
9998,10:47:38,71,35
9999,10:51:30,17,89
9997,11:42:23,45,92
9995,10:44:35,88,21
9992,11:59:56,59,55
9995,11:50:33,15,81
9998,11:41:45,80,12
9989,10:32:10,58,68
9990,11:42:55,2,85
9999,10:51:14,12,59
9991,10:52:20,6,64
9994,11:54:53,91,11
9999,11:30:15,74,44
9993,11:36:18,7,48
9996,10:48:36,50,35
9992,10:51:33,82,63
9996,10:43:58,6,62
9997,10:59:46,67,54
9995,11:39:44,52,23
9990,11:52:33,28,83
9996,10:44:47,63,47
9997,10:42:53,18,8
9992,11:37:38,10,11
9995,10:56:20,89,15
9993,10:36:50,80,54
9994,11:57:48,67,49
9993,11:51:53,78,2
9989,11:47:47,56,65
9996,11:36:44,41,40
9992,10:48:27,39,8
9999,10:33:22,64,9
9996,10:37:45,73,29
9994,10:33:40,76,2
9991,11:47:20,41,41
9994,11:35:45,19,32
9997,11:58:18,98,39
9999,10:35:50,56,79
9997,10:39:57,45,29
9999,11:42:52,42,58
9990,10:32:25,100,99
9998,11:57:51,6,69
9993,10:59:36,85,97
9992,11:38:54,91,80
9992,10:48:52,74,90
9990,10:51:32,47,41
9994,11:53:14,41,82
9998,10:40:34,50,32
9995,11:57:57,92,99
9989,11:43:52,56,96
9992,10:54:26,98,86
9998,11:34:25,68,31
9991,11:58:43,40,49
9992,10:53:12,60,24
9989,10:45:31,33,29
9993,10:43:10,30,31
9994,10:34:54,72,100
9994,11:58:26,44,16
9993,10:48:46,93,52
9997,11:46:35,5,53
9990,10:41:46,43,17
9996,10:56:57,80,0
9999,10:33:37,90,23
9994,10:33:24,45,44
9993,10:54:18,3,1
9997,11:30:55,47,88
9989,10:47:46,7,55
9995,10:41:49,29,45
9994,10:47:47,90,87
9993,11:46:58,37,97
9994,10:42:52,90,73
9994,11:50:25,26,28
9999,10:56:15,83,59
9989,11:47:36,8,5
9990,10:44:12,35,62
9995,10:41:32,59,29
9997,11:34:45,76,7
9996,10:59:44,36,98
9989,10:36:18,3,77
9993,11:53:43,28,80
9994,10:53:31,93,89
9993,11:51:57,64,97
9994,10:35:13,96,39
9997,11:41:48,88,45
9993,10:56:12,54,85
9992,10:51:30,18,58
9997,10:38:53,4,98
9993,11:43:22,93,83
9991,11:55:36,63,67
9989,11:57:37,66,71
9999,11:52:37,51,22
9994,11:30:21,44,33
9993,11:30:50,60,82
9991,10:42:27,32,20
9990,10:31:56,52,66
9993,11:30:56,19,84
9999,10:36:44,26,62
9995,10:45:56,6,23
9999,11:45:17,23,17
9993,11:36:34,75,58
9994,11:33:40,65,68
9999,11:48:59,14,39
9995,11:43:31,51,36
9990,10:51:15,79,99
9997,10:35:26,42,77
9990,10:43:50,74,6
9992,11:44:33,15,62
9989,11:56:23,91,12
9998,10:35:10,35,12
9991,10:40:28,100,20
9998,11:36:33,81,32
9997,11:33:54,11,80
9995,10:42:10,31,37
9990,10:31:26,73,5
9992,11:45:31,40,46
9996,10:35:45,69,38
9999,10:44:44,37,27
9994,10:31:34,73,84
9994,11:37:19,67,78
9997,11:54:23,16,26
9989,11:34:14,46,37
9995,11:39:44,44,85
9993,10:31:22,4,54
9992,10:41:56,85,58
9995,11:46:36,33,56
9993,10:45:36,94,10
9997,11:47:33,14,12
9997,11:32:51,60,56
9997,10:47:27,31,100
9995,11:33:51,32,90
9990,10:32:23,44,85
9991,11:37:51,86,25
9994,10:55:12,43,100
9989,11:48:18,46,35
9996,10:35:13,29,11
9990,10:50:46,99,57
9999,11:45:47,86,98
9995,10:54:36,93,6
9996,11:46:20,7,92
9993,11:50:54,22,29
9995,11:31:33,50,16
9994,11:48:10,0,50
9993,11:39:14,62,0
9989,11:52:10,0,100
9993,11:36:44,22,45
9990,10:39:56,79,65
9994,11:38:40,48,67
9996,11:35:35,83,81
9992,10:32:29,51,88
9994,11:53:25,94,25
9990,10:45:19,84,90
9996,11:37:22,63,68
9995,11:40:59,96,26
9992,10:53:51,59,17
9990,11:47:52,36,57
9999,10:54:41,95,0
9993,11:44:42,57,90
9997,11:30:12,93,96
9991,11:45:29,4,49
9995,10:39:25,55,94
9989,11:52:18,88,6
9994,11:35:40,27,54
9991,10:32:34,66,63
9990,11:34:25,88,70
9997,11:54:58,29,95
9999,10:59:19,21,92
9995,10:44:46,17,8
9992,11:51:34,95,6
9992,11:55:57,50,83
9990,11:33:17,65,41
9995,11:45:11,26,48
9995,11:51:15,64,13
9996,10:47:18,53,18
9993,10:48:33,29,14
9993,11:38:29,10,98
9990,10:44:37,82,17
9996,10:35:27,57,8
9990,10:52:54,86,47
9997,11:41:33,10,45
9993,10:32:46,94,53
9996,10:32:27,12,86
9989,11:33:34,8,56
9991,10:51:35,54,25
9993,11:43:37,93,46
9992,11:31:25,12,53
9989,10:52:55,86,63
9992,10:42:43,25,68
9997,10:47:15,1,97
9998,10:37:59,46,99
9992,10:39:21,32,28
9996,11:53:28,21,51
9993,11:48:49,11,87
9989,11:51:43,83,6
9990,10:47:17,5,47
9992,11:46:18,45,67
9994,10:36:29,51,55
9990,10:36:39,46,90
9989,10:33:24,18,82
9991,10:41:41,4,92
9996,11:44:39,23,34
9992,10:37:15,5,68
9992,10:35:28,7,87
9993,11:49:20,28,100
9993,11:34:19,39,57
9998,11:57:51,47,10
9994,11:45:24,89,68
9991,11:35:13,95,23
9994,10:42:51,26,43
9991,11:51:25,30,65
9999,11:33:35,66,3
9992,10:54:46,97,5
9992,11:37:19,79,25
9993,10:35:26,56,65
9995,10:35:11,37,72
9995,11:53:58,32,56
9995,10:39:55,10,52
9989,10:31:21,72,29
9996,10:37:30,90,91
9995,11:33:45,55,59
9993,11:45:52,37,22
9994,10:55:13,65,18
9989,11:38:37,65,9
9998,10:42:39,0,57
9992,11:59:18,67,18
9995,10:35:38,64,20
9997,10:45:21,46,14
9990,10:45:14,70,3
9990,10:38:18,2,37
9991,10:48:33,60,47
9993,10:44:29,95,69
9993,10:34:44,10,89
9991,11:41:41,88,22
9992,10:40:19,74,40
9997,11:37:12,20,12
9993,10:49:15,82,66
9995,10:33:20,78,17
9998,10:45:12,17,37
9999,11:59:29,69,15
9992,10:51:13,86,80
9993,11:34:11,20,3
9997,10:48:46,17,75
9997,10:34:17,7,56
9993,10:55:50,39,76
9995,11:48:17,66,55
9991,11:32:21,30,18
9991,11:55:58,93,3
9993,10:35:36,45,92
9995,10:52:17,15,2
9991,11:51:43,71,76
9992,10:56:17,75,20
9994,10:57:26,86,90
9997,11:49:11,76,32
9997,11:44:23,47,81
9995,10:41:54,34,19
9990,11:43:46,35,6
9990,10:38:36,54,98
9993,10:41:43,56,7
9992,10:31:30,34,52
9993,10:32:29,83,14
9993,11:40:34,49,58
9995,11:36:35,47,62
9998,10:58:39,76,5
9994,10:44:27,37,68
9989,11:50:22,64,75
9998,11:58:55,15,20
9991,10:58:26,85,33
9994,10:51:18,48,20
9993,11:33:47,80,39
9990,11:41:10,95,37
9999,10:35:22,27,82
9989,10:52:14,35,53
9992,11:33:30,59,85
9996,11:34:28,6,2
9997,10:42:52,4,26
9992,10:46:54,53,98
9999,11:34:13,96,67
9999,10:37:28,38,97
9996,10:47:42,42,99
9998,11:33:52,48,43
9992,11:52:42,77,89
9992,11:53:35,89,15
9990,10:33:42,31,4
9990,10:30:41,15,17
9998,10:58:42,2,76
9999,11:40:29,82,51
9991,10:56:49,32,37
9997,10:40:39,28,74
9993,11:56:34,53,43
9993,11:41:10,53,32
9999,10:31:33,68,36
9990,11:55:31,2,6
9990,11:39:18,97,7
9999,10:45:17,79,32
9991,11:30:24,37,27
9994,11:48:25,13,0
9996,10:44:12,50,28
9999,10:55:35,55,73
9990,11:37:28,72,88
9993,11:53:46,29,32
9989,10:46:28,33,44
9996,11:30:29,11,34
9991,10:49:56,57,85
9999,10:38:53,58,30
9993,11:42:24,49,29
9999,11:54:56,77,49
9990,11:58:50,51,55
9990,10:56:35,68,43
9998,11:50:57,44,83
9994,11:30:10,40,74
9989,11:58:37,46,25
9992,10:49:57,13,75
9990,10:50:48,13,67
9998,10:33:59,87,21
9992,11:49:49,75,69
9994,10:52:11,24,20
9990,11:51:13,99,89
9998,10:43:48,51,67
9994,11:45:11,21,93
9997,11:36:32,35,32
9991,11:32:35,38,37
9994,10:47:57,23,86
9996,10:58:43,6,58
9990,11:51:45,73,6
9993,11:30:18,4,16
9991,11:58:26,29,79
9996,10:51:18,81,16
9991,10:39:28,93,21
9992,11:56:58,44,42
9993,10:33:43,89,31
9995,10:52:57,28,31
9993,11:46:24,31,42
9998,11:46:48,31,94
9994,11:58:50,13,75
9992,10:56:32,79,13
9995,10:55:52,9,21
9993,11:33:45,96,40
9998,11:52:52,30,18
9996,10:59:50,64,33
9998,10:40:56,71,90
9996,10:46:51,16,100
9998,11:47:32,89,85
9999,11:37:55,76,58
9994,10:48:50,64,85
9993,10:48:48,32,39
9999,10:45:24,70,67
9993,10:58:32,95,44
9992,10:39:25,66,86
9999,10:31:30,3,54
9992,10:53:33,77,70
9995,11:30:40,86,40
9994,10:37:32,39,82
9995,10:58:58,85,73
9995,11:36:39,25,67
9998,10:37:43,99,19
9992,11:34:55,85,4
9989,11:52:28,34,24
9990,10:44:36,21,38
9991,10:53:58,4,25
9989,10:57:27,75,97
9990,11:50:37,77,52
9989,10:49:52,55,66
9994,11:33:45,84,62
9989,10:54:47,86,89
9996,11:59:14,47,36
9999,11:56:43,91,6
9994,11:54:35,37,5
9997,11:30:38,43,91
9997,10:38:56,73,85
9998,10:38:10,50,24
9992,11:56:29,59,52
9993,11:38:14,64,93
9998,10:46:52,8,0
9996,10:34:55,61,92
9998,11:58:27,18,79
9993,11:33:47,39,12
9997,11:55:25,9,87
9990,10:32:59,70,2
9996,10:50:14,55,35
9997,11:54:45,6,11
9996,10:44:29,37,73
9994,10:58:12,34,15
9998,11:41:17,52,49
9997,10:50:18,48,57
9994,10:47:15,51,91
9993,11:50:11,42,90
9996,11:51:42,28,68
9997,11:34:50,14,24
9991,10:33:46,68,79
9997,10:37:13,33,84
9992,10:55:15,25,1
9993,11:58:45,13,70
9999,11:33:40,0,1
9996,11:58:33,22,46
9990,10:34:47,22,79
9995,11:34:46,96,77
9997,11:52:17,81,38
9990,11:39:16,45,46
9998,11:54:45,87,9
9992,10:45:58,31,97
9992,11:53:42,62,9
9993,10:44:45,80,65
9990,10:56:18,61,56
9992,11:31:33,13,72
9991,11:33:26,91,67
9992,11:59:23,70,9
9995,11:46:58,34,53
9994,11:34:37,4,16
9993,11:49:20,73,86
9995,10:38:39,25,71
9995,11:50:26,38,57
9994,10:34:29,75,46
9997,10:30:27,18,68
